SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
15185,2.72E+06,73.824,1035,0.5,0,0.01
15352,2.93E+06,73.824,1035,0.5,0,0.01
14817,2.36E+06,73.824,1036,0.5,0,0.01
15169,2.67E+06,73.824,1011,0.5,0,0.01
15630,3.15E+06,73.824,1118,0.5,0,0.01
15423,3.19E+06,73.824,1073,0.5,0,0.01
16186,3.14E+06,73.824,1043,0.5,0,0.01
14736,2.55E+06,73.824,1015,0.5,0,0.01
14769,2.74E+06,73.824,1016,0.5,0,0.01
15437,3.16E+06,73.824,1098,0.5,0,0.01
16343,3.32E+06,73.824,1063,0.5,0,0.01
15610,2.84E+06,73.824,1059,0.5,0,0.01
15791,3.04E+06,73.824,1080,0.5,0,0.01
16226,3.25E+06,73.824,1136,0.5,0,0.01
16398,2.82E+06,73.824,1109,0.5,0,0.01
17044,2.96E+06,73.824,1106,0.5,0,0.01
17087,3.53E+06,73.824,1107,0.5,0,0.01
16039,2.85E+06,73.824,1100,0.5,0,0.01
16615,3.10E+06,73.824,1095,0.5,0,0.01
16176,2.81E+06,73.824,1130,0.5,0,0.01
17023,3.13E+06,73.824,1130,0.5,0,0.01
17245,3.42E+06,73.824,1084,0.5,0,0.01
16348,2.84E+06,73.824,1057,0.5,0,0.01
15652,2.62E+06,73.824,1062,0.5,0,0.01
15937,2.57E+06,73.824,1086,0.5,0,0.01
17000,2.79E+06,73.824,1265,0.5,0,0.01
23159,4.79E+06,73.824,1427,0.5,0,0.01
26623,6.16E+06,73.824,1594,0.5,0,0.01
28748,6.74E+06,73.824,1691,0.5,0,0.01
32609,8.00E+06,73.824,1731,0.5,0,0.01
34581,9.27E+06,73.824,1841,0.5,0,0.01
35632,1.03E+07,73.824,1756,0.5,0,0.01
35083,1.03E+07,73.824,1700,0.5,0,0.01
34770,9.60E+06,73.824,1826,0.5,0,0.01
35011,9.62E+06,73.824,1791,0.5,0,0.01
35626,9.39E+06,73.824,1875,0.5,0,0.01
37194,1.01E+07,73.824,1734,0.5,0,0.01
35285,1.03E+07,73.824,1689,0.5,0,0.01
33447,9.53E+06,73.824,1729,0.5,0,0.01
32805,8.60E+06,73.824,1723,0.5,0,0.01
35068,9.32E+06,73.824,1777,0.5,0,0.01
34727,9.72E+06,73.824,1757,0.5,0,0.01
34861,9.37E+06,73.824,1804,0.5,0,0.01
34894,1.03E+07,73.824,1751,0.5,0,0.01
35682,1.00E+07,73.824,1654,0.5,0,0.01
35005,9.35E+06,73.824,1669,0.5,0,0.01
31307,8.67E+06,73.824,1635,0.5,0,0.01
31319,7.75E+06,73.824,1657,0.5,0,0.01
32375,7.84E+06,73.824,1615,0.5,0,0.01
31551,8.03E+06,73.824,1702,0.5,0,0.01
32838,8.66E+06,73.824,1751,0.5,0,0.01
34267,8.70E+06,73.824,1793,0.5,0,0.01
37840,9.78E+06,73.824,1766,0.5,0,0.01
34168,1.04E+07,73.824,1725,0.5,0,0.01
34379,9.66E+06,73.824,1774,0.5,0,0.01
33101,1.00E+07,73.824,1716,0.5,0,0.01
35842,9.90E+06,73.824,1748,0.5,0,0.01
35021,9.59E+06,73.824,1778,0.5,0,0.01
34359,9.94E+06,73.824,1791,0.5,0,0.01
35613,9.66E+06,73.824,1768,0.5,0,0.01
35171,9.40E+06,73.824,1803,0.5,0,0.01
36202,9.45E+06,73.824,1805,0.5,0,0.01
36285,9.56E+06,73.824,1813,0.5,0,0.01
35715,1.04E+07,73.824,1768,0.5,0,0.01
36672,1.09E+07,73.824,1715,0.5,0,0.01
34935,1.05E+07,73.824,1685,0.5,0,0.01
32740,9.78E+06,73.824,1774,0.5,0,0.01
33471,1.00E+07,73.824,1789,0.5,0,0.01
36117,9.56E+06,73.824,1773,0.5,0,0.01
34241,1.01E+07,73.824,1709,0.5,0,0.01
34038,9.48E+06,73.824,1799,0.5,0,0.01
35078,9.23E+06,73.824,1843,0.5,0,0.01
