SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
3.51E+06,1.09E+08,289.5,2412,0.5,0,0.04
3.55E+06,1.10E+08,289.5,2342,0.5,0,0.04
3.60E+06,1.12E+08,289.5,2382,0.5,0,0.04
3.49E+06,1.11E+08,289.5,2308,0.5,0,0.04
3.32E+06,9.84E+07,289.5,2240,0.5,0,0.04
3.30E+06,1.08E+08,289.5,2291,0.5,0,0.04
3.20E+06,1.02E+08,289.5,2259,0.5,0,0.04
3.27E+06,1.10E+08,289.5,2250,0.5,0,0.04
3.08E+06,9.28E+07,289.5,2193,0.5,0,0.04
3.17E+06,9.95E+07,289.5,2197,0.5,0,0.04
3.14E+06,9.57E+07,289.5,2145,0.5,0,0.04
3.18E+06,9.65E+07,289.5,2104,0.5,0,0.04
3.11E+06,9.21E+07,289.5,2066,0.5,0,0.04
3.09E+06,9.18E+07,289.5,2018,0.5,0,0.04
2.94E+06,8.81E+07,289.5,1986,0.5,0,0.04
2.88E+06,8.98E+07,289.5,1973,0.5,0,0.04
2.78E+06,8.01E+07,289.5,1946,0.5,0,0.04
2.88E+06,8.33E+07,289.5,1910,0.5,0,0.04
2.81E+06,8.52E+07,289.5,1907,0.5,0,0.04
2.72E+06,8.35E+07,289.5,1892,0.5,0,0.04
2.68E+06,8.45E+07,289.5,1852,0.5,0,0.04
2.59E+06,7.83E+07,289.5,1941,0.5,0,0.04
2.67E+06,8.07E+07,289.5,1930,0.5,0,0.04
2.59E+06,7.36E+07,289.5,1903,0.5,0,0.04
2.62E+06,8.03E+07,289.5,1880,0.5,0,0.04
2.76E+06,8.04E+07,289.5,1806,0.5,0,0.04
2.61E+06,8.22E+07,289.5,1822,0.5,0,0.04
2.64E+06,7.88E+07,289.5,1753,0.5,0,0.04
2.52E+06,7.67E+07,289.5,1798,0.5,0,0.04
2.49E+06,7.77E+07,289.5,1791,0.5,0,0.04
2.53E+06,7.35E+07,289.5,1819,0.5,0,0.04
2.51E+06,7.66E+07,289.5,1780,0.5,0,0.04
2.59E+06,8.59E+07,289.5,1878,0.5,0,0.04
2.59E+06,8.01E+07,289.5,1898,0.5,0,0.04
2.55E+06,7.64E+07,289.5,1893,0.5,0,0.04
2.51E+06,7.26E+07,289.5,1885,0.5,0,0.04
2.49E+06,6.91E+07,289.5,1855,0.5,0,0.04
2.59E+06,7.11E+07,289.5,1803,0.5,0,0.04
2.53E+06,7.42E+07,289.5,1826,0.5,0,0.04
2.50E+06,7.46E+07,289.5,1889,0.5,0,0.04
2.60E+06,7.15E+07,289.5,1867,0.5,0,0.04
2.66E+06,8.10E+07,289.5,1779,0.5,0,0.04
2.55E+06,7.68E+07,289.5,1732,0.5,0,0.04
2.44E+06,6.81E+07,289.5,1742,0.5,0,0.04
2.43E+06,7.03E+07,289.5,1725,0.5,0,0.04
