SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
4.47E+05,1.68E+08,153.6,1856,0.5,0,0.02
4.40E+05,1.82E+08,153.6,1841,0.5,0,0.02
4.07E+05,1.50E+08,153.6,1835,0.5,0,0.02
4.17E+05,1.67E+08,153.6,1837,0.5,0,0.02
4.16E+05,1.54E+08,153.6,1807,0.5,0,0.02
4.36E+05,1.61E+08,153.6,1842,0.5,0,0.02
4.46E+05,1.99E+08,153.6,1931,0.5,0,0.02
4.48E+05,1.80E+08,153.6,1951,0.5,0,0.02
4.64E+05,1.85E+08,153.6,1903,0.5,0,0.02
4.53E+05,1.75E+08,153.6,1916,0.5,0,0.02
4.48E+05,1.88E+08,153.6,1876,0.5,0,0.02
4.47E+05,1.90E+08,153.6,1911,0.5,0,0.02
4.36E+05,1.85E+08,153.6,1870,0.5,0,0.02
4.30E+05,1.85E+08,153.6,1895,0.5,0,0.02
4.48E+05,1.81E+08,153.6,1880,0.5,0,0.02
4.45E+05,1.94E+08,153.6,1915,0.5,0,0.02
4.29E+05,1.75E+08,153.6,1924,0.5,0,0.02
4.33E+05,1.54E+08,153.6,1804,0.5,0,0.02
4.25E+05,1.60E+08,153.6,1853,0.5,0,0.02
4.36E+05,1.73E+08,153.6,1874,0.5,0,0.02
4.36E+05,1.64E+08,153.6,1905,0.5,0,0.02
4.36E+05,1.59E+08,153.6,1816,0.5,0,0.02
4.37E+05,1.76E+08,153.6,1846,0.5,0,0.02
4.29E+05,1.78E+08,153.6,1860,0.5,0,0.02
4.41E+05,1.86E+08,153.6,1852,0.5,0,0.02
4.29E+05,1.87E+08,153.6,1916,0.5,0,0.02
4.20E+05,1.71E+08,153.6,1893,0.5,0,0.02
4.51E+05,1.67E+08,153.6,1881,0.5,0,0.02
4.33E+05,1.75E+08,153.6,1859,0.5,0,0.02
4.15E+05,1.57E+08,153.6,1802,0.5,0,0.02
4.20E+05,1.74E+08,153.6,1851,0.5,0,0.02
4.33E+05,1.81E+08,153.6,1811,0.5,0,0.02
4.26E+05,1.78E+08,153.6,1846,0.5,0,0.02
4.27E+05,1.87E+08,153.6,1855,0.5,0,0.02
4.21E+05,1.63E+08,153.6,1848,0.5,0,0.02
4.35E+05,1.83E+08,153.6,1900,0.5,0,0.02
4.37E+05,1.60E+08,153.6,1841,0.5,0,0.02
4.46E+05,1.81E+08,153.6,1844,0.5,0,0.02
4.40E+05,1.87E+08,153.6,1807,0.5,0,0.02
3.99E+05,1.74E+08,153.6,1840,0.5,0,0.02
4.26E+05,1.88E+08,153.6,1866,0.5,0,0.02
4.33E+05,1.87E+08,153.6,1852,0.5,0,0.02
4.34E+05,1.83E+08,153.6,1914,0.5,0,0.02
4.27E+05,1.75E+08,153.6,1915,0.5,0,0.02
4.61E+05,1.90E+08,153.6,1914,0.5,0,0.02
4.40E+05,1.90E+08,153.6,1938,0.5,0,0.02
4.54E+05,1.86E+08,153.6,1964,0.5,0,0.02
4.68E+05,1.78E+08,153.6,1868,0.5,0,0.02
4.38E+05,1.70E+08,153.6,1905,0.5,0,0.02
4.30E+05,1.70E+08,153.6,1853,0.5,0,0.02
