SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
3.28E+07,2.23E+08,480.67,3111,0.5,0,0.02
3.29E+07,2.26E+08,480.67,3156,0.5,0,0.02
3.27E+07,2.24E+08,480.67,3146,0.5,0,0.02
1.64E+07,1.61E+08,480.67,2670,0.5,0,0.04
1.82E+07,1.23E+08,480.67,2882,0.5,0,0.04
2.13E+07,1.35E+08,480.67,3019,0.5,0,0.04
2.40E+07,1.48E+08,480.67,3168,0.5,0,0.04
2.67E+07,1.70E+08,480.67,3275,0.5,0,0.04
2.85E+07,1.74E+08,480.67,3419,0.5,0,0.04
3.10E+07,1.91E+08,480.67,3486,0.5,0,0.04
3.31E+07,2.13E+08,480.67,3327,0.5,0,0.04
3.27E+07,2.16E+08,480.67,3263,0.5,0,0.04
3.40E+07,2.27E+08,480.67,3243,0.5,0,0.04
3.36E+07,2.35E+08,480.67,3241,0.5,0,0.04
3.29E+07,2.32E+08,480.67,3271,0.5,0,0.04
3.28E+07,2.35E+08,480.67,3242,0.5,0,0.04
3.20E+07,2.23E+08,480.67,3193,0.5,0,0.04
3.19E+07,2.26E+08,480.67,3131,0.5,0,0.04
3.14E+07,2.30E+08,480.67,3092,0.5,0,0.04
3.09E+07,2.26E+08,480.67,3091,0.5,0,0.04
3.05E+07,2.15E+08,480.67,3041,0.5,0,0.04
3.09E+07,2.14E+08,480.67,3081,0.5,0,0.04
3.09E+07,2.20E+08,480.67,3056,0.5,0,0.04
3.08E+07,2.09E+08,480.67,3050,0.5,0,0.04
3.12E+07,2.03E+08,480.67,3073,0.5,0,0.04
3.11E+07,2.02E+08,480.67,3083,0.5,0,0.04
3.14E+07,2.10E+08,480.67,3130,0.5,0,0.04
3.19E+07,2.19E+08,480.67,3101,0.5,0,0.04
3.20E+07,2.17E+08,480.67,3061,0.5,0,0.04
3.21E+07,2.16E+08,480.67,3069,0.5,0,0.04
3.15E+07,2.14E+08,480.67,3017,0.5,0,0.04
3.03E+07,2.08E+08,480.67,2979,0.5,0,0.04
3.00E+07,2.07E+08,480.67,2990,0.5,0,0.04
2.98E+07,2.12E+08,480.67,3006,0.5,0,0.04
2.98E+07,1.97E+08,480.67,3151,0.5,0,0.04
3.01E+07,2.02E+08,480.67,3245,0.5,0,0.04
3.04E+07,1.99E+08,480.67,3198,0.5,0,0.04
3.10E+07,1.98E+08,480.67,3355,0.5,0,0.04
3.23E+07,2.08E+08,480.67,3252,0.5,0,0.04
3.32E+07,2.18E+08,480.67,3214,0.5,0,0.04
3.38E+07,2.22E+08,480.67,3137,0.5,0,0.04
3.31E+07,2.24E+08,480.67,3127,0.5,0,0.04
3.25E+07,2.25E+08,480.67,3138,0.5,0,0.04
3.22E+07,2.25E+08,480.67,3117,0.5,0,0.04
3.14E+07,2.21E+08,480.67,3063,0.5,0,0.04
3.10E+07,2.18E+08,480.67,3073,0.5,0,0.04
3.15E+07,2.26E+08,480.67,3109,0.5,0,0.04
3.15E+07,2.29E+08,480.67,3081,0.5,0,0.04
3.16E+07,2.18E+08,480.67,3119,0.5,0,0.04
3.14E+07,2.24E+08,480.67,3106,0.5,0,0.04
3.11E+07,2.20E+08,480.67,3097,0.5,0,0.04
3.17E+07,2.13E+08,480.67,3109,0.5,0,0.04
3.14E+07,2.13E+08,480.67,3104,0.5,0,0.04
3.16E+07,2.19E+08,480.67,3056,0.5,0,0.04
3.08E+07,2.08E+08,480.67,3091,0.5,0,0.04
3.14E+07,2.10E+08,480.67,3050,0.5,0,0.04
3.09E+07,2.10E+08,480.67,3125,0.5,0,0.04
3.15E+07,2.14E+08,480.67,3038,0.5,0,0.04
3.11E+07,2.15E+08,480.67,3036,0.5,0,0.04
3.08E+07,2.05E+08,480.67,3079,0.5,0,0.04
3.07E+07,2.04E+08,480.67,3096,0.5,0,0.04
3.11E+07,2.09E+08,480.67,3081,0.5,0,0.04
3.11E+07,2.14E+08,480.67,3092,0.5,0,0.04
3.16E+07,2.21E+08,480.67,3138,0.5,0,0.04
3.20E+07,2.26E+08,480.67,3075,0.5,0,0.04
3.15E+07,2.18E+08,480.67,3090,0.5,0,0.04
3.23E+07,2.22E+08,480.67,3052,0.5,0,0.04
3.20E+07,2.25E+08,480.67,3022,0.5,0,0.04
3.13E+07,2.19E+08,480.67,3029,0.5,0,0.04
3.14E+07,2.14E+08,480.67,3058,0.5,0,0.04
3.08E+07,2.13E+08,480.67,3039,0.5,0,0.04
3.06E+07,2.05E+08,480.67,3054,0.5,0,0.04
3.07E+07,2.06E+08,480.67,3078,0.5,0,0.04
3.11E+07,2.09E+08,480.67,3090,0.5,0,0.04
3.18E+07,2.07E+08,480.67,3042,0.5,0,0.04
3.11E+07,2.09E+08,480.67,3113,0.5,0,0.04
3.19E+07,2.21E+08,480.67,3058,0.5,0,0.04
3.16E+07,2.18E+08,480.67,3166,0.5,0,0.04
3.17E+07,2.16E+08,480.67,3189,0.5,0,0.04
3.13E+07,2.09E+08,480.67,3135,0.5,0,0.04
3.19E+07,2.08E+08,480.67,3111,0.5,0,0.04
3.15E+07,2.17E+08,480.67,3036,0.5,0,0.04
3.10E+07,2.06E+08,480.67,3070,0.5,0,0.04
3.12E+07,2.05E+08,480.67,3028,0.5,0,0.04
3.08E+07,2.00E+08,480.67,3064,0.5,0,0.04
3.06E+07,2.09E+08,480.67,3052,0.5,0,0.04
3.11E+07,2.11E+08,480.67,3070,0.5,0,0.04
3.10E+07,2.15E+08,480.67,3041,0.5,0,0.04
3.11E+07,2.19E+08,480.67,3021,0.5,0,0.04
3.09E+07,2.23E+08,480.67,3083,0.5,0,0.04
3.08E+07,2.22E+08,480.67,3038,0.5,0,0.04
3.08E+07,2.25E+08,480.67,3045,0.5,0,0.04
3.06E+07,2.20E+08,480.67,2369,0.5,0,0.04
1.96E+07,1.33E+08,480.67,2218,0.5,0,0.04
1.49E+07,8.99E+07,480.67,2062,0.5,0,0.04
1.27E+07,6.35E+07,480.67,1877,0.5,0,0.04
1.12E+07,4.76E+07,480.67,1736,0.5,0,0.04
9.57E+06,3.82E+07,480.67,1687,0.5,0,0.04
9.58E+06,3.62E+07,480.67,1587,0.5,0,0.04
8.89E+06,3.32E+07,480.67,1561,0.5,0,0.04
8.64E+06,2.93E+07,480.67,1523,0.5,0,0.04
8.35E+06,2.97E+07,480.67,1510,0.5,0,0.04
7.90E+06,3.00E+07,480.67,1525,0.5,0,0.04
7.92E+06,3.10E+07,480.67,1567,0.5,0,0.04
7.57E+06,2.56E+07,480.67,1533,0.5,0,0.04
7.86E+06,2.70E+07,480.67,1468,0.5,0,0.04
7.48E+06,2.96E+07,480.67,1534,0.5,0,0.04
7.50E+06,3.06E+07,480.67,1531,0.5,0,0.04
7.97E+06,3.45E+07,480.67,1513,0.5,0,0.04
8.00E+06,3.66E+07,480.67,1551,0.5,0,0.04
7.92E+06,3.51E+07,480.67,1551,0.5,0,0.04
7.87E+06,3.52E+07,480.67,1532,0.5,0,0.04
7.63E+06,2.98E+07,480.67,1548,0.5,0,0.04
7.57E+06,3.04E+07,480.67,1474,0.5,0,0.04
7.17E+06,2.73E+07,480.67,1456,0.5,0,0.04
6.90E+06,2.57E+07,480.67,1449,0.5,0,0.04
7.05E+06,2.72E+07,480.67,1473,0.5,0,0.04
7.03E+06,2.62E+07,480.67,1496,0.5,0,0.04
7.47E+06,2.83E+07,480.67,1450,0.5,0,0.04
7.31E+06,2.75E+07,480.67,1480,0.5,0,0.04
7.30E+06,3.04E+07,480.67,1474,0.5,0,0.04
7.14E+06,2.90E+07,480.67,1502,0.5,0,0.04
7.66E+06,2.91E+07,480.67,1512,0.5,0,0.04
7.54E+06,3.17E+07,480.67,1464,0.5,0,0.04
7.52E+06,3.21E+07,480.67,1511,0.5,0,0.04
7.68E+06,3.20E+07,480.67,1486,0.5,0,0.04
7.54E+06,3.01E+07,480.67,1470,0.5,0,0.04
7.49E+06,2.77E+07,480.67,1505,0.5,0,0.04
7.66E+06,2.95E+07,480.67,1503,0.5,0,0.04
7.51E+06,2.89E+07,480.67,1475,0.5,0,0.04
7.20E+06,2.55E+07,480.67,1492,0.5,0,0.04
7.50E+06,2.58E+07,480.67,1460,0.5,0,0.04
7.43E+06,2.38E+07,480.67,1422,0.5,0,0.04
7.11E+06,2.30E+07,480.67,1392,0.5,0,0.04
6.92E+06,2.58E+07,480.67,1393,0.5,0,0.04
6.78E+06,2.54E+07,480.67,1428,0.5,0,0.04
7.00E+06,2.82E+07,480.67,1465,0.5,0,0.04
7.42E+06,3.27E+07,480.67,1517,0.5,0,0.04
7.50E+06,3.24E+07,480.67,1501,0.5,0,0.04
7.64E+06,3.13E+07,480.67,1431,0.5,0,0.04
6.94E+06,2.42E+07,480.67,1476,0.5,0,0.04
7.24E+06,2.38E+07,480.67,1428,0.5,0,0.04
7.05E+06,2.35E+07,480.67,1419,0.5,0,0.04
7.21E+06,2.58E+07,480.67,1390,0.5,0,0.04
6.80E+06,2.46E+07,480.67,1411,0.5,0,0.04
6.82E+06,2.47E+07,480.67,1422,0.5,0,0.04
7.09E+06,2.48E+07,480.67,1422,0.5,0,0.04
7.17E+06,2.45E+07,480.67,1428,0.5,0,0.04
7.13E+06,2.57E+07,480.67,1451,0.5,0,0.04
6.96E+06,2.70E+07,480.67,1438,0.5,0,0.04
6.72E+06,2.63E+07,480.67,1493,0.5,0,0.04
7.00E+06,2.70E+07,480.67,1471,0.5,0,0.04
7.09E+06,2.80E+07,480.67,1479,0.5,0,0.04
6.94E+06,2.48E+07,480.67,1483,0.5,0,0.04
7.28E+06,2.62E+07,480.67,1470,0.5,0,0.04
7.33E+06,2.85E+07,480.67,1453,0.5,0,0.04
7.33E+06,2.90E+07,480.67,1507,0.5,0,0.04
7.07E+06,2.77E+07,480.67,1579,0.5,0,0.04
7.80E+06,3.06E+07,480.67,1539,0.5,0,0.04
