SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,H2
4.78E+06,1.67E+08,289.5,3243,0.5,0,0.22
5.31E+06,1.76E+08,289.5,3465,0.5,0,0.22
5.55E+06,1.97E+08,289.5,3692,0.5,0,0.22
6.02E+06,2.08E+08,289.5,3976,0.5,0,0.22
6.44E+06,2.28E+08,289.5,4185,0.5,0,0.22
7.28E+06,2.52E+08,289.5,4373,0.5,0,0.22
7.71E+06,2.91E+08,289.5,4687,0.5,0,0.22
8.20E+06,3.13E+08,289.5,5000,0.5,0,0.22
8.57E+06,3.39E+08,289.5,5185,0.5,0,0.22
8.80E+06,3.53E+08,289.5,5262,0.5,0,0.22
9.15E+06,3.56E+08,289.5,5435,0.5,0,0.22
9.68E+06,3.67E+08,289.5,5623,0.5,0,0.22
1.00E+07,3.69E+08,289.5,5740,0.5,0,0.22
1.04E+07,3.98E+08,289.5,5769,0.5,0,0.22
1.08E+07,4.27E+08,289.5,5693,0.5,0,0.22
1.08E+07,4.37E+08,289.5,5617,0.5,0,0.22
1.11E+07,4.48E+08,289.5,5587,0.5,0,0.22
1.09E+07,4.42E+08,289.5,5518,0.5,0,0.22
1.09E+07,4.51E+08,289.5,5507,0.5,0,0.22
1.06E+07,4.43E+08,289.5,5486,0.5,0,0.22
1.05E+07,4.37E+08,289.5,5698,0.5,0,0.22
1.06E+07,4.33E+08,289.5,5701,0.5,0,0.22
1.08E+07,4.21E+08,289.5,5765,0.5,0,0.22
1.08E+07,4.21E+08,289.5,5788,0.5,0,0.22
1.11E+07,4.18E+08,289.5,5914,0.5,0,0.22
1.13E+07,4.34E+08,289.5,5910,0.5,0,0.22
1.14E+07,4.47E+08,289.5,5680,0.5,0,0.22
1.14E+07,4.54E+08,289.5,5562,0.5,0,0.22
1.12E+07,4.49E+08,289.5,5550,0.5,0,0.22
1.11E+07,4.50E+08,289.5,5523,0.5,0,0.22
1.08E+07,4.36E+08,289.5,5365,0.5,0,0.22
1.04E+07,4.18E+08,289.5,5475,0.5,0,0.22
1.04E+07,4.10E+08,289.5,5776,0.5,0,0.22
1.08E+07,4.16E+08,289.5,5796,0.5,0,0.22
1.10E+07,4.29E+08,289.5,5977,0.5,0,0.22
1.13E+07,4.62E+08,289.5,5700,0.5,0,0.22
1.13E+07,4.45E+08,289.5,5574,0.5,0,0.22
1.13E+07,4.40E+08,289.5,5470,0.5,0,0.22
1.12E+07,4.48E+08,289.5,5694,0.5,0,0.22
1.10E+07,4.29E+08,289.5,5662,0.5,0,0.22
1.09E+07,4.17E+08,289.5,5732,0.5,0,0.22
1.07E+07,4.21E+08,289.5,5700,0.5,0,0.22
1.11E+07,4.31E+08,289.5,5714,0.5,0,0.22
1.11E+07,4.32E+08,289.5,5836,0.5,0,0.22
1.11E+07,4.42E+08,289.5,5813,0.5,0,0.22
1.12E+07,4.42E+08,289.5,5823,0.5,0,0.22
1.13E+07,4.45E+08,289.5,5945,0.5,0,0.22
1.12E+07,4.30E+08,289.5,5903,0.5,0,0.22
1.13E+07,4.21E+08,289.5,5842,0.5,0,0.22
1.15E+07,4.34E+08,289.5,5875,0.5,0,0.22
1.15E+07,4.57E+08,289.5,5743,0.5,0,0.22
