SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg
3.00E+07,2.05E+08,480.67,3046,0.2,12
3.04E+07,2.00E+08,480.67,3059,0.2,12
3.13E+07,2.05E+08,480.67,2987,0.2,12
3.00E+07,1.99E+08,480.67,3005,0.2,12
2.95E+07,1.96E+08,480.67,3154,0.2,12
3.00E+07,1.91E+08,480.67,3259,0.2,12
3.03E+07,2.03E+08,480.67,3203,0.2,12
3.14E+07,2.05E+08,480.67,3148,0.2,12
3.19E+07,2.13E+08,480.67,3170,0.2,12
3.29E+07,2.25E+08,480.67,3198,0.2,12
3.33E+07,2.31E+08,480.67,3171,0.2,12
3.23E+07,2.22E+08,480.67,3138,0.2,12
3.21E+07,2.19E+08,480.67,3104,0.2,12
3.19E+07,2.18E+08,480.67,3087,0.2,12
3.15E+07,2.18E+08,480.67,3066,0.2,12
3.05E+07,2.14E+08,480.67,3092,0.2,12
3.11E+07,2.10E+08,480.67,3081,0.2,12
3.14E+07,2.11E+08,480.67,3112,0.2,12
3.12E+07,2.12E+08,480.67,3126,0.2,12
3.19E+07,2.20E+08,480.67,3137,0.2,12
3.18E+07,2.20E+08,480.67,3061,0.2,12
3.12E+07,2.16E+08,480.67,3089,0.2,12
3.12E+07,2.12E+08,480.67,3120,0.2,12
3.16E+07,2.11E+08,480.67,3107,0.2,12
3.13E+07,2.12E+08,480.67,3071,0.2,12
3.11E+07,2.13E+08,480.67,3057,0.2,12
3.06E+07,2.07E+08,480.67,3055,0.2,12
3.05E+07,2.10E+08,480.67,3096,0.2,12
3.09E+07,2.11E+08,480.67,3086,0.2,12
3.06E+07,2.10E+08,480.67,3094,0.2,12
3.15E+07,2.15E+08,480.67,3132,0.2,12
3.14E+07,2.16E+08,480.67,3106,0.2,12
3.18E+07,2.11E+08,480.67,3134,0.2,12
3.18E+07,2.08E+08,480.67,3098,0.2,12
3.22E+07,2.14E+08,480.67,3140,0.2,12
3.23E+07,2.14E+08,480.67,3122,0.2,12
3.18E+07,2.08E+08,480.67,3084,0.2,12
3.12E+07,2.03E+08,480.67,3062,0.2,12
3.18E+07,2.07E+08,480.67,3024,0.2,12
3.13E+07,2.08E+08,480.67,2988,0.2,12
3.01E+07,1.97E+08,480.67,3112,0.2,12
3.01E+07,2.01E+08,480.67,3106,0.2,12
3.07E+07,2.05E+08,480.67,3115,0.2,12
3.17E+07,2.15E+08,480.67,3100,0.2,12
3.16E+07,2.22E+08,480.67,3095,0.2,12
3.18E+07,2.26E+08,480.67,3058,0.2,12
3.19E+07,2.21E+08,497.26,2666,0.2,12
2.63E+07,1.87E+08,519.38,2575,0.2,12
2.24E+07,1.64E+08,521.33,2498,0.2,12
1.93E+07,1.39E+08,522.41,2442,0.2,12
1.80E+07,1.18E+08,529.32,2412,0.2,12
1.71E+07,9.89E+07,537.5,2398,0.2,12
1.79E+07,9.57E+07,540.68,2379,0.2,12
1.75E+07,9.25E+07,543.54,2365,0.2,12
1.78E+07,9.18E+07,536.37,2267,0.2,12
1.81E+07,8.57E+07,532.37,2313,0.2,12
1.86E+07,8.51E+07,545.33,2338,0.2,12
1.87E+07,8.29E+07,554.5,2316,0.2,12
1.89E+07,8.25E+07,545.54,2262,0.2,12
1.78E+07,7.93E+07,540.04,2251,0.2,12
1.84E+07,8.89E+07,538.98,2221,0.2,12
1.85E+07,8.90E+07,541.44,2215,0.2,12
1.65E+07,8.69E+07,548.26,2194,0.2,12
1.69E+07,8.19E+07,545.79,2189,0.2,12
1.74E+07,8.93E+07,550.28,2198,0.2,12
1.81E+07,8.05E+07,547.22,2148,0.2,12
1.83E+07,8.53E+07,563.55,2087,0.2,12
1.73E+07,7.61E+07,545.65,2127,0.2,12
1.70E+07,8.05E+07,551.17,2110,0.2,12
1.77E+07,8.08E+07,551.46,2097,0.2,12
1.64E+07,7.91E+07,570,2097,0.2,12
1.68E+07,7.51E+07,558.67,2122,0.2,12
1.71E+07,8.44E+07,422.99,2136,0.2,12
1.69E+07,8.31E+07,437.15,2167,0.2,12
1.74E+07,7.55E+07,412.34,2186,0.2,12
1.83E+07,7.42E+07,555.42,2169,0.2,12
1.86E+07,7.87E+07,552.2,2182,0.2,12
1.85E+07,7.73E+07,570.95,2148,0.2,12
1.84E+07,8.01E+07,571.74,2153,0.2,12
1.79E+07,7.98E+07,570.25,2153,0.2,12
1.78E+07,8.02E+07,590.04,2201,0.2,12
1.77E+07,7.33E+07,600.81,2163,0.2,12
1.88E+07,8.40E+07,590.55,2128,0.2,12
1.90E+07,7.90E+07,592.32,2060,0.2,12
1.90E+07,7.77E+07,584.9,2055,0.2,12
1.91E+07,7.92E+07,585.86,2059,0.2,12
1.81E+07,8.21E+07,583.54,2071,0.2,12
1.81E+07,8.27E+07,566.01,2084,0.2,12
1.82E+07,8.32E+07,573.12,2076,0.2,12
1.85E+07,8.50E+07,587.85,2101,0.2,12
1.81E+07,8.77E+07,595.61,2122,0.2,12
1.87E+07,8.88E+07,591.98,2125,0.2,12
1.98E+07,9.56E+07,642.97,2110,0.2,12
1.97E+07,8.70E+07,581.92,2127,0.2,12
2.01E+07,9.29E+07,577.93,2091,0.2,12
2.01E+07,8.78E+07,304.51,2032,0.2,12
2.04E+07,9.39E+07,281.78,2064,0.2,12
1.97E+07,8.74E+07,597.99,2077,0.2,12
2.02E+07,8.62E+07,652.18,2109,0.2,12
2.07E+07,8.90E+07,658.59,2129,0.2,12
2.07E+07,8.33E+07,621.16,2150,0.2,12
