SumBiomass,Lp50_pop,age_mat_pop,num_pop,Finput,CVg,Gamma
3.47E+06,238.67,1.936,3235,0.5,0,0.58
3.41E+06,238.67,1.9312,3213,0.5,0,0.58
3.46E+06,238.67,1.9182,3189,0.5,0,0.58
3.46E+06,238.67,1.9177,3191,0.5,0,0.58
3.35E+06,238.67,1.9103,3177,0.5,0,0.58
3.31E+06,238.67,1.911,3220,0.5,0,0.58
3.35E+06,238.67,1.8796,2809,0.5,0,0.58
2.45E+06,238.67,1.8478,2636,0.5,0,0.58
2.03E+06,238.67,1.8336,2557,0.5,0,0.58
1.92E+06,238.67,1.8271,2508,0.5,0,0.58
1.88E+06,238.67,1.8216,2478,0.5,0,0.58
1.79E+06,238.67,1.8118,2558,0.5,0,0.58
1.73E+06,238.67,1.832,2452,0.5,0,0.58
1.72E+06,238.67,1.8383,2492,0.5,0,0.58
1.73E+06,238.67,1.8524,2555,0.5,0,0.58
1.73E+06,238.67,1.8471,2508,0.5,0,0.58
1.68E+06,238.67,1.8559,2485,0.5,0,0.58
1.59E+06,238.67,1.8765,2493,0.5,0,0.58
1.69E+06,238.67,1.8827,2560,0.5,0,0.58
1.72E+06,238.67,1.8797,2542,0.5,0,0.58
1.68E+06,238.67,1.8861,2607,0.5,0,0.58
1.73E+06,238.67,1.8912,2599,0.5,0,0.58
1.71E+06,238.67,1.8903,2593,0.5,0,0.58
1.66E+06,238.67,1.8845,2632,0.5,0,0.58
1.76E+06,238.67,1.8844,2550,0.5,0,0.58
1.66E+06,238.67,1.8814,2518,0.5,0,0.58
1.62E+06,238.67,1.8746,2547,0.5,0,0.58
1.67E+06,238.67,1.8912,2567,0.5,0,0.58
1.68E+06,238.67,1.892,2536,0.5,0,0.58
1.67E+06,238.67,1.8982,2532,0.5,0,0.58
1.68E+06,238.67,1.8832,2488,0.5,0,0.58
1.66E+06,238.67,1.8695,2401,0.5,0,0.58
1.59E+06,238.67,1.8773,2372,0.5,0,0.58
1.53E+06,238.67,1.874,2449,0.5,0,0.58
1.58E+06,238.67,1.8663,2447,0.5,0,0.58
1.59E+06,238.67,1.8633,2474,0.5,0,0.58
1.59E+06,238.67,1.8642,2494,0.5,0,0.58
1.67E+06,238.67,1.8431,2513,0.5,0,0.58
1.59E+06,238.67,1.8623,2430,0.5,0,0.58
1.53E+06,238.67,1.8657,2462,0.5,0,0.58
1.51E+06,238.67,1.8722,2496,0.5,0,0.58
1.58E+06,238.67,1.8832,2483,0.5,0,0.58
1.60E+06,238.67,1.8712,2484,0.5,0,0.58
1.60E+06,238.67,1.876,2507,0.5,0,0.58
1.62E+06,238.67,1.8911,2564,0.5,0,0.58
1.65E+06,238.67,1.8611,2494,0.5,0,0.58
1.59E+06,238.67,1.8603,2493,0.5,0,0.58
1.60E+06,238.67,1.8716,2528,0.5,0,0.58
1.63E+06,238.67,1.882,2601,0.5,0,0.58
1.65E+06,238.67,1.8897,2626,0.5,0,0.58
1.73E+06,238.67,1.8836,2576,0.5,0,0.58
1.70E+06,238.67,1.874,2639,0.5,0,0.58
1.66E+06,238.67,1.8763,2565,0.5,0,0.58
1.64E+06,238.67,1.8768,2602,0.5,0,0.58
1.68E+06,238.67,1.8863,2519,0.5,0,0.58
1.66E+06,238.67,1.8817,2561,0.5,0,0.58
1.65E+06,238.67,1.8846,2472,0.5,0,0.58
1.65E+06,238.67,1.8683,2497,0.5,0,0.58
1.58E+06,238.67,1.8815,2431,0.5,0,0.58
1.61E+06,238.67,1.8737,2400,0.5,0,0.58
1.58E+06,238.67,1.8461,2503,0.5,0,0.58
1.61E+06,238.67,1.849,2497,0.5,0,0.58
1.57E+06,238.67,1.858,2484,0.5,0,0.58
1.63E+06,238.67,1.8658,2576,0.5,0,0.58
1.62E+06,238.67,1.8663,2541,0.5,0,0.58
1.65E+06,238.67,1.8811,2529,0.5,0,0.58
1.64E+06,238.67,1.8687,2545,0.5,0,0.58
1.57E+06,238.67,1.8811,2544,0.5,0,0.58
1.70E+06,238.67,1.8712,2548,0.5,0,0.58
1.66E+06,238.67,1.8782,2558,0.5,0,0.58
1.65E+06,238.67,1.8915,2526,0.5,0,0.58
1.68E+06,238.67,1.8652,2566,0.5,0,0.58
1.66E+06,238.67,1.8552,2615,0.5,0,0.58
1.65E+06,238.67,1.8687,2590,0.5,0,0.58
1.68E+06,238.67,1.8729,2560,0.5,0,0.58
1.63E+06,238.67,1.8836,2549,0.5,0,0.58
1.67E+06,238.67,1.8591,2476,0.5,0,0.58
1.61E+06,238.67,1.8676,2464,0.5,0,0.58
1.62E+06,238.67,1.8521,2473,0.5,0,0.58
1.57E+06,238.67,1.8579,2436,0.5,0,0.58
1.60E+06,238.67,1.8622,2461,0.5,0,0.58
1.61E+06,238.67,1.8589,2490,0.5,0,0.58
1.60E+06,238.67,1.8512,2426,0.5,0,0.58
1.58E+06,238.67,1.8703,2502,0.5,0,0.58
1.62E+06,238.67,1.8694,2537,0.5,0,0.58
1.64E+06,238.67,1.8784,2562,0.5,0,0.58
1.67E+06,238.67,1.8726,2660,0.5,0,0.58
1.72E+06,238.67,1.8885,2534,0.5,0,0.58
1.70E+06,238.67,1.8846,2545,0.5,0,0.58
1.69E+06,238.67,1.8785,2554,0.5,0,0.58
1.68E+06,238.67,1.862,2534,0.5,0,0.58
1.61E+06,238.67,1.8561,2486,0.5,0,0.58
1.61E+06,238.67,1.85,2455,0.5,0,0.58
1.56E+06,238.67,1.8517,2370,0.5,0,0.58
1.58E+06,238.67,1.8523,2495,0.5,0,0.58
1.55E+06,238.67,1.8653,2463,0.5,0,0.58
1.57E+06,238.67,1.8657,2525,0.5,0,0.58
1.60E+06,238.67,1.8674,2505,0.5,0,0.58
1.62E+06,238.67,1.8621,2584,0.5,0,0.58
1.64E+06,238.67,1.8692,2555,0.5,0,0.58
1.66E+06,238.67,1.8793,2543,0.5,0,0.58
1.60E+06,238.67,1.8778,2529,0.5,0,0.58
1.62E+06,238.67,1.8714,2529,0.5,0,0.58
1.60E+06,238.67,1.883,2544,0.5,0,0.58
1.61E+06,238.67,1.8774,2524,0.5,0,0.58
1.66E+06,238.67,1.886,2541,0.5,0,0.58
1.67E+06,238.67,1.8587,2558,0.5,0,0.58
1.63E+06,238.67,1.8989,2847,0.5,0,0.58
2.11E+06,238.67,1.9245,2985,0.5,0,0.58
2.41E+06,238.67,1.946,3032,0.5,0,0.58
2.58E+06,238.67,1.9579,3165,0.5,0,0.58
2.76E+06,238.67,1.9679,3289,0.5,0,0.58
2.88E+06,238.67,1.9675,3329,0.5,0,0.58
3.02E+06,238.67,1.9683,3354,0.5,0,0.58
3.14E+06,238.67,1.9679,3265,0.5,0,0.58
3.17E+06,238.67,1.9655,3262,0.5,0,0.58
3.26E+06,238.67,1.9556,3246,0.5,0,0.58
3.29E+06,238.67,1.9457,3229,0.5,0,0.58
3.27E+06,238.67,1.918,3217,0.5,0,0.58
3.24E+06,238.67,1.9157,3256,0.5,0,0.58
3.20E+06,238.67,1.9067,3220,0.5,0,0.58
3.25E+06,238.67,1.9105,3242,0.5,0,0.58
3.34E+06,238.67,1.9243,3183,0.5,0,0.58
3.31E+06,238.67,1.9197,3254,0.5,0,0.58
3.43E+06,238.67,1.9113,3294,0.5,0,0.58
3.47E+06,238.67,1.9148,3275,0.5,0,0.58
3.44E+06,238.67,1.9072,3302,0.5,0,0.58
3.37E+06,238.67,1.9121,3290,0.5,0,0.58
3.44E+06,238.67,1.9076,3224,0.5,0,0.58
3.34E+06,238.67,1.8956,3181,0.5,0,0.58
3.30E+06,238.67,1.909,3168,0.5,0,0.58
3.24E+06,238.67,1.9195,3165,0.5,0,0.58
3.30E+06,238.67,1.9171,3233,0.5,0,0.58
3.38E+06,238.67,1.9158,3222,0.5,0,0.58
3.45E+06,238.67,1.925,3301,0.5,0,0.58
3.42E+06,238.67,1.9436,3269,0.5,0,0.58
3.48E+06,238.67,1.9371,3245,0.5,0,0.58
3.47E+06,238.67,1.9277,3202,0.5,0,0.58
3.36E+06,238.67,1.8944,3238,0.5,0,0.58
3.23E+06,238.67,1.9084,3241,0.5,0,0.58
3.36E+06,238.67,1.9131,3311,0.5,0,0.58
3.51E+06,238.67,1.9183,3263,0.5,0,0.58
3.44E+06,238.67,1.9264,3189,0.5,0,0.58
3.34E+06,238.67,1.917,3236,0.5,0,0.58
3.45E+06,238.67,1.9146,3290,0.5,0,0.58
3.41E+06,238.67,1.9202,3288,0.5,0,0.58
3.43E+06,238.67,1.9272,3235,0.5,0,0.58
3.37E+06,238.67,1.9083,3206,0.5,0,0.58
3.38E+06,238.67,1.9052,3187,0.5,0,0.58
3.31E+06,238.67,1.9037,3163,0.5,0,0.58
3.30E+06,238.67,1.9015,3133,0.5,0,0.58
3.30E+06,238.67,1.8941,3181,0.5,0,0.58
3.25E+06,238.67,1.8927,3183,0.5,0,0.58
3.27E+06,238.67,1.8962,3097,0.5,0,0.58
3.23E+06,238.67,1.9086,3103,0.5,0,0.58
3.27E+06,238.67,1.91,3158,0.5,0,0.58
3.34E+06,238.67,1.9117,3110,0.5,0,0.58
3.27E+06,238.67,1.9174,3132,0.5,0,0.58
3.23E+06,238.67,1.9134,3134,0.5,0,0.58
3.19E+06,238.67,1.9098,3159,0.5,0,0.58
3.23E+06,238.67,1.9018,3243,0.5,0,0.58
3.29E+06,238.67,1.9081,3231,0.5,0,0.58
3.32E+06,238.67,1.9091,3274,0.5,0,0.58
3.40E+06,238.67,1.9178,3285,0.5,0,0.58
3.41E+06,238.67,1.932,3162,0.5,0,0.58
3.43E+06,238.67,1.9153,3295,0.5,0,0.58
3.43E+06,238.67,1.9228,3206,0.5,0,0.58
3.43E+06,238.67,1.9267,3272,0.5,0,0.58
3.47E+06,238.67,1.9286,3244,0.5,0,0.58
3.42E+06,238.67,1.9416,3253,0.5,0,0.58
3.46E+06,238.67,1.9251,3244,0.5,0,0.58
3.42E+06,238.67,1.9108,3220,0.5,0,0.58
3.35E+06,238.67,1.921,3265,0.5,0,0.58
3.41E+06,238.67,1.9253,3200,0.5,0,0.58
3.41E+06,238.67,1.9229,3267,0.5,0,0.58
3.48E+06,238.67,1.9217,3253,0.5,0,0.58
3.45E+06,238.67,1.9274,3261,0.5,0,0.58
3.44E+06,238.67,1.9151,3238,0.5,0,0.58
3.36E+06,238.67,1.9155,3271,0.5,0,0.58
3.45E+06,238.67,1.9307,3271,0.5,0,0.58
3.46E+06,238.67,1.9207,3266,0.5,0,0.58
3.42E+06,238.67,1.9179,3283,0.5,0,0.58
3.41E+06,238.67,1.9233,3218,0.5,0,0.58
3.39E+06,238.67,1.9289,3245,0.5,0,0.58
3.42E+06,238.67,1.9244,3246,0.5,0,0.58
3.45E+06,238.67,1.9256,3259,0.5,0,0.58
3.56E+06,238.67,1.9071,3296,0.5,0,0.58
3.46E+06,238.67,1.9234,3285,0.5,0,0.58
3.42E+06,238.67,1.927,3284,0.5,0,0.58
3.41E+06,238.67,1.9341,3230,0.5,0,0.58
3.42E+06,238.67,1.9311,3203,0.5,0,0.58
3.36E+06,238.67,1.9279,3256,0.5,0,0.58
3.41E+06,238.67,1.9271,3144,0.5,0,0.58
3.47E+06,238.67,1.9246,3214,0.5,0,0.58
3.51E+06,238.67,1.932,3212,0.5,0,0.58
3.41E+06,238.67,1.9205,3236,0.5,0,0.58
3.37E+06,238.67,1.9329,3244,0.5,0,0.58
3.43E+06,238.67,1.9204,3267,0.5,0,0.58
3.33E+06,238.67,1.9257,3318,0.5,0,0.58
3.55E+06,238.67,1.9227,3321,0.5,0,0.58
3.58E+06,238.67,1.9255,3298,0.5,0,0.58
3.56E+06,238.67,1.9117,3217,0.5,0,0.58
3.49E+06,238.67,1.927,3235,0.5,0,0.58
3.37E+06,238.67,1.9137,3210,0.5,0,0.58
3.32E+06,238.67,1.9206,3238,0.5,0,0.58
3.43E+06,238.67,1.9219,3201,0.5,0,0.58
3.44E+06,238.67,1.9136,3180,0.5,0,0.58
1.12E+06,238.67,1.888,2106,0.5,0,0.6
1.31E+06,238.67,1.889,2481,0.5,0,0.6
1.62E+06,238.67,1.9163,2808,0.5,0,0.6
2.05E+06,238.67,1.92,3023,0.5,0,0.6
2.43E+06,238.67,1.9355,3112,0.5,0,0.6
2.70E+06,238.67,1.9557,3200,0.5,0,0.6
2.88E+06,238.67,1.9537,3357,0.5,0,0.6
3.01E+06,238.67,1.9555,3249,0.5,0,0.6
3.15E+06,238.67,1.9636,3195,0.5,0,0.6
3.03E+06,238.67,1.9546,3169,0.5,0,0.6
3.03E+06,238.67,1.9547,3180,0.5,0,0.6
3.14E+06,238.67,1.9508,3212,0.5,0,0.6
3.25E+06,238.67,1.9449,3201,0.5,0,0.6
3.20E+06,238.67,1.939,3212,0.5,0,0.6
3.18E+06,238.67,1.9344,3218,0.5,0,0.6
3.27E+06,238.67,1.9313,3277,0.5,0,0.6
3.41E+06,238.67,1.9331,3273,0.5,0,0.6
3.41E+06,238.67,1.9245,3195,0.5,0,0.6
3.36E+06,238.67,1.941,3185,0.5,0,0.6
3.44E+06,238.67,1.9228,3208,0.5,0,0.6
3.32E+06,238.67,1.9139,3213,0.5,0,0.6
3.30E+06,238.67,1.9218,3197,0.5,0,0.6
3.35E+06,238.67,1.9235,3173,0.5,0,0.6
3.29E+06,238.67,1.9214,3164,0.5,0,0.6
3.34E+06,238.67,1.9238,3218,0.5,0,0.6
3.35E+06,238.67,1.9217,3265,0.5,0,0.6
3.39E+06,238.67,1.919,3287,0.5,0,0.6
3.45E+06,238.67,1.9254,3280,0.5,0,0.6
3.48E+06,238.67,1.9166,3180,0.5,0,0.6
3.33E+06,238.67,1.9208,3256,0.5,0,0.6
3.38E+06,238.67,1.9367,3315,0.5,0,0.6
3.51E+06,238.67,1.9254,3249,0.5,0,0.6
3.48E+06,238.67,1.9317,3247,0.5,0,0.6
3.48E+06,238.67,1.9184,3245,0.5,0,0.6
3.42E+06,238.67,1.9229,3227,0.5,0,0.6
3.45E+06,238.67,1.9213,3265,0.5,0,0.6
3.44E+06,238.67,1.915,3239,0.5,0,0.6
3.41E+06,238.67,1.9081,3295,0.5,0,0.6
3.42E+06,238.67,1.9116,3291,0.5,0,0.6
3.44E+06,238.67,1.9166,3330,0.5,0,0.6
3.50E+06,238.67,1.922,3305,0.5,0,0.6
3.51E+06,238.67,1.9262,3311,0.5,0,0.6
3.52E+06,238.67,1.9219,3304,0.5,0,0.6
3.56E+06,238.67,1.9063,3251,0.5,0,0.6
3.41E+06,238.67,1.9049,3267,0.5,0,0.6
3.34E+06,238.67,1.9108,3314,0.5,0,0.6
3.45E+06,238.67,1.9048,3272,0.5,0,0.6
3.42E+06,238.67,1.9112,3237,0.5,0,0.6
3.41E+06,238.67,1.9105,3171,0.5,0,0.6
3.35E+06,238.67,1.9148,3184,0.5,0,0.6
3.34E+06,238.67,1.9223,3149,0.5,0,0.6
3.35E+06,238.67,1.9179,3160,0.5,0,0.6
3.28E+06,238.67,1.9093,3172,0.5,0,0.6
3.32E+06,238.67,1.9156,3207,0.5,0,0.6
3.41E+06,238.67,1.9138,3287,0.5,0,0.6
3.42E+06,238.67,1.9273,3342,0.5,0,0.6
3.52E+06,238.67,1.9311,3273,0.5,0,0.6
3.48E+06,238.67,1.9276,3238,0.5,0,0.6
3.46E+06,238.67,1.9222,3247,0.5,0,0.6
3.48E+06,238.67,1.9041,3230,0.5,0,0.6
3.40E+06,238.67,1.9059,3229,0.5,0,0.6
3.37E+06,238.67,1.9122,3200,0.5,0,0.6
3.39E+06,238.67,1.9029,3209,0.5,0,0.6
3.40E+06,238.67,1.9036,3185,0.5,0,0.6
3.40E+06,238.67,1.9069,3272,0.5,0,0.6
3.43E+06,238.67,1.9127,3273,0.5,0,0.6
3.38E+06,238.67,1.9103,3237,0.5,0,0.6
3.37E+06,238.67,1.9151,3258,0.5,0,0.6
3.41E+06,238.67,1.9226,3237,0.5,0,0.6
3.38E+06,238.67,1.9257,3268,0.5,0,0.6
3.46E+06,238.67,1.9241,3236,0.5,0,0.6
3.47E+06,238.67,1.9232,3169,0.5,0,0.6
3.37E+06,238.67,1.9319,3208,0.5,0,0.6
3.51E+06,238.67,1.9222,3162,0.5,0,0.6
3.40E+06,238.67,1.9133,3145,0.5,0,0.6
3.41E+06,238.67,1.9111,3208,0.5,0,0.6
3.36E+06,238.67,1.908,3218,0.5,0,0.6
3.36E+06,238.67,1.9208,3235,0.5,0,0.6
3.36E+06,238.67,1.9239,3288,0.5,0,0.6
3.46E+06,238.67,1.9187,3242,0.5,0,0.6
3.44E+06,238.67,1.9267,3187,0.5,0,0.6
3.41E+06,238.67,1.9265,3274,0.5,0,0.6
3.46E+06,238.67,1.9354,3272,0.5,0,0.6
3.48E+06,238.67,1.9268,3311,0.5,0,0.6
3.48E+06,238.67,1.9231,3332,0.5,0,0.6
3.50E+06,238.67,1.9091,3268,0.5,0,0.6
3.48E+06,238.67,1.9156,3280,0.5,0,0.6
3.47E+06,238.67,1.914,3311,0.5,0,0.6
3.45E+06,238.67,1.9167,3290,0.5,0,0.6
3.42E+06,238.67,1.9171,3238,0.5,0,0.6
3.43E+06,238.67,1.8807,2761,0.5,0,0.6
2.41E+06,238.67,1.8573,2657,0.5,0,0.6
2.04E+06,238.67,1.8371,2528,0.5,0,0.6
1.86E+06,238.67,1.8024,2477,0.5,0,0.6
1.76E+06,238.67,1.7963,2564,0.5,0,0.6
1.80E+06,238.67,1.8091,2553,0.5,0,0.6
1.76E+06,238.67,1.8219,2531,0.5,0,0.6
1.72E+06,238.67,1.8435,2502,0.5,0,0.6
1.78E+06,238.67,1.8529,2476,0.5,0,0.6
1.71E+06,238.67,1.8674,2500,0.5,0,0.6
1.70E+06,238.67,1.8642,2549,0.5,0,0.6
1.68E+06,238.67,1.8619,2485,0.5,0,0.6
1.58E+06,238.67,1.8793,2461,0.5,0,0.6
1.57E+06,238.67,1.8749,2483,0.5,0,0.6
1.61E+06,238.67,1.8922,2502,0.5,0,0.6
1.68E+06,238.67,1.8734,2520,0.5,0,0.6
1.70E+06,238.67,1.8715,2531,0.5,0,0.6
1.62E+06,238.67,1.8726,2511,0.5,0,0.6
1.62E+06,238.67,1.8625,2476,0.5,0,0.6
1.60E+06,238.67,1.8477,2512,0.5,0,0.6
1.61E+06,238.67,1.862,2542,0.5,0,0.6
1.64E+06,238.67,1.8591,2506,0.5,0,0.6
1.60E+06,238.67,1.8606,2460,0.5,0,0.6
1.54E+06,238.67,1.8602,2484,0.5,0,0.6
1.55E+06,238.67,1.8604,2561,0.5,0,0.6
1.69E+06,238.67,1.8687,2599,0.5,0,0.6
1.66E+06,238.67,1.8718,2611,0.5,0,0.6
1.68E+06,238.67,1.861,2561,0.5,0,0.6
1.66E+06,238.67,1.8744,2567,0.5,0,0.6
1.63E+06,238.67,1.8688,2549,0.5,0,0.6
1.63E+06,238.67,1.8785,2507,0.5,0,0.6
1.69E+06,238.67,1.885,2520,0.5,0,0.6
1.64E+06,238.67,1.8873,2487,0.5,0,0.6
1.65E+06,238.67,1.8769,2541,0.5,0,0.6
1.67E+06,238.67,1.8742,2621,0.5,0,0.6
1.69E+06,238.67,1.8902,2548,0.5,0,0.6
1.68E+06,238.67,1.8949,2546,0.5,0,0.6
1.71E+06,238.67,1.8764,2590,0.5,0,0.6
1.70E+06,238.67,1.8765,2563,0.5,0,0.6
1.70E+06,238.67,1.8847,2578,0.5,0,0.6
1.71E+06,238.67,1.8655,2561,0.5,0,0.6
1.69E+06,238.67,1.8556,2583,0.5,0,0.6
1.65E+06,238.67,1.8598,2551,0.5,0,0.6
1.66E+06,238.67,1.8739,2578,0.5,0,0.6
1.66E+06,238.67,1.8743,2514,0.5,0,0.6
1.64E+06,238.67,1.8666,2500,0.5,0,0.6
1.63E+06,238.67,1.8659,2471,0.5,0,0.6
1.63E+06,238.67,1.8705,2464,0.5,0,0.6
1.63E+06,238.67,1.8668,2456,0.5,0,0.6
1.58E+06,238.67,1.8672,2513,0.5,0,0.6
1.64E+06,238.67,1.8549,2520,0.5,0,0.6
1.59E+06,238.67,1.8803,2637,0.5,0,0.6
1.69E+06,238.67,1.8721,2610,0.5,0,0.6
1.71E+06,238.67,1.8645,2591,0.5,0,0.6
1.68E+06,238.67,1.8781,2595,0.5,0,0.6
1.67E+06,238.67,1.8749,2621,0.5,0,0.6
1.69E+06,238.67,1.8657,2565,0.5,0,0.6
1.69E+06,238.67,1.8638,2519,0.5,0,0.6
1.67E+06,238.67,1.8904,2515,0.5,0,0.6
1.67E+06,238.67,1.8786,2604,0.5,0,0.6
1.69E+06,238.67,1.878,2536,0.5,0,0.6
1.67E+06,238.67,1.8715,2538,0.5,0,0.6
1.72E+06,238.67,1.852,2433,0.5,0,0.6
1.59E+06,238.67,1.8733,2558,0.5,0,0.6
1.67E+06,238.67,1.8598,2530,0.5,0,0.6
1.64E+06,238.67,1.8635,2545,0.5,0,0.6
1.64E+06,238.67,1.8645,2571,0.5,0,0.6
1.67E+06,238.67,1.8611,2556,0.5,0,0.6
1.70E+06,238.67,1.8621,2594,0.5,0,0.6
1.73E+06,238.67,1.8647,2485,0.5,0,0.6
1.64E+06,238.67,1.8425,2532,0.5,0,0.6
1.58E+06,238.67,1.855,2507,0.5,0,0.6
1.58E+06,238.67,1.8742,2506,0.5,0,0.6
1.62E+06,238.67,1.8762,2541,0.5,0,0.6
1.62E+06,238.67,1.8664,2528,0.5,0,0.6
1.64E+06,238.67,1.8706,2500,0.5,0,0.6
1.64E+06,238.67,1.86,2465,0.5,0,0.6
1.60E+06,238.67,1.8596,2487,0.5,0,0.6
1.58E+06,238.67,1.871,2514,0.5,0,0.6
1.57E+06,238.67,1.874,2422,0.5,0,0.6
1.55E+06,238.67,1.8538,2496,0.5,0,0.6
1.57E+06,238.67,1.8494,2515,0.5,0,0.6
1.59E+06,238.67,1.8544,2460,0.5,0,0.6
1.59E+06,238.67,1.8678,2533,0.5,0,0.6
1.64E+06,238.67,1.8543,2639,0.5,0,0.6
1.69E+06,238.67,1.8692,2620,0.5,0,0.6
1.70E+06,238.67,1.8698,2541,0.5,0,0.6
1.63E+06,238.67,1.8726,2533,0.5,0,0.6
1.66E+06,238.67,1.8686,2520,0.5,0,0.6
1.59E+06,238.67,1.8696,2518,0.5,0,0.6
1.58E+06,238.67,1.8743,2394,0.5,0,0.6
1.55E+06,238.67,1.8752,2454,0.5,0,0.6
1.58E+06,238.67,1.8699,2462,0.5,0,0.6
1.63E+06,238.67,1.8645,2483,0.5,0,0.6
1.64E+06,238.67,1.8567,2549,0.5,0,0.6
1.59E+06,238.67,1.866,2606,0.5,0,0.6
1.61E+06,238.67,1.8844,2582,0.5,0,0.6
1.68E+06,238.67,1.8785,2578,0.5,0,0.6
1.65E+06,238.67,1.8756,2504,0.5,0,0.6
1.62E+06,238.67,1.8731,2483,0.5,0,0.6
1.57E+06,238.67,1.8655,2477,0.5,0,0.6
1.60E+06,238.67,1.8939,2700,0.5,0,0.6
2.00E+06,238.67,1.9194,2979,0.5,0,0.6
2.40E+06,238.67,1.9452,3085,0.5,0,0.6
2.61E+06,238.67,1.9783,3212,0.5,0,0.6
2.77E+06,238.67,1.9899,3211,0.5,0,0.6
2.84E+06,238.67,1.9861,3196,0.5,0,0.6
3.01E+06,238.67,1.9746,3207,0.5,0,0.6
2.96E+06,238.67,1.9597,3234,0.5,0,0.6
3.00E+06,238.67,1.9666,3236,0.5,0,0.6
3.22E+06,238.67,1.9586,3234,0.5,0,0.6
3.27E+06,238.67,1.953,3259,0.5,0,0.6
3.31E+06,238.67,1.936,3301,0.5,0,0.6
3.32E+06,238.67,1.9379,3259,0.5,0,0.6
3.37E+06,238.67,1.9404,3225,0.5,0,0.6
3.37E+06,238.67,1.9294,3159,0.5,0,0.6
3.37E+06,238.67,1.9223,3230,0.5,0,0.6
3.34E+06,238.67,1.9212,3241,0.5,0,0.6
3.35E+06,238.67,1.9152,3316,0.5,0,0.6
3.39E+06,238.67,1.9169,3233,0.5,0,0.6
3.36E+06,238.67,1.9124,3243,0.5,0,0.6
3.39E+06,238.67,1.919,3272,0.5,0,0.6
3.38E+06,238.67,1.9248,3252,0.5,0,0.6
3.37E+06,238.67,1.9192,3189,0.5,0,0.6
3.34E+06,238.67,1.9307,3208,0.5,0,0.6
3.35E+06,238.67,1.9205,3159,0.5,0,0.6
3.33E+06,238.67,1.9226,3215,0.5,0,0.6
3.33E+06,238.67,1.9242,3191,0.5,0,0.6
3.34E+06,238.67,1.9182,3201,0.5,0,0.6
3.38E+06,238.67,1.9181,3212,0.5,0,0.6
3.40E+06,238.67,1.9116,3188,0.5,0,0.6
3.32E+06,238.67,1.9177,3156,0.5,0,0.6
3.30E+06,238.67,1.9194,3124,0.5,0,0.6
3.28E+06,238.67,1.9225,3117,0.5,0,0.6
3.34E+06,238.67,1.9324,3116,0.5,0,0.6
3.32E+06,238.67,1.9199,3133,0.5,0,0.6
3.27E+06,238.67,1.9102,3067,0.5,0,0.6
3.13E+06,238.67,1.9243,3125,0.5,0,0.6
3.20E+06,238.67,1.9201,3188,0.5,0,0.6
3.29E+06,238.67,1.9111,3195,0.5,0,0.6
3.24E+06,238.67,1.9083,3276,0.5,0,0.6
3.39E+06,238.67,1.9079,3219,0.5,0,0.6
3.41E+06,238.67,1.913,3219,0.5,0,0.6
3.42E+06,238.67,1.9117,3239,0.5,0,0.6
3.40E+06,238.67,1.9037,3194,0.5,0,0.6
3.28E+06,238.67,1.9123,3282,0.5,0,0.6
3.40E+06,238.67,1.9057,3353,0.5,0,0.6
3.40E+06,238.67,1.9188,3306,0.5,0,0.6
3.46E+06,238.67,1.9136,3316,0.5,0,0.6
3.38E+06,238.67,1.9108,3308,0.5,0,0.6
3.46E+06,238.67,1.92,3317,0.5,0,0.6
3.57E+06,238.67,1.9183,3308,0.5,0,0.6
3.49E+06,238.67,1.9291,3300,0.5,0,0.6
3.47E+06,238.67,1.933,3177,0.5,0,0.6
3.46E+06,238.67,1.911,3194,0.5,0,0.6
3.34E+06,238.67,1.915,3203,0.5,0,0.6
3.35E+06,238.67,1.9057,3158,0.5,0,0.6
3.29E+06,238.67,1.903,3101,0.5,0,0.6
3.23E+06,238.67,1.8995,3109,0.5,0,0.6
3.19E+06,238.67,1.9077,3095,0.5,0,0.6
3.19E+06,238.67,1.901,3201,0.5,0,0.6
3.26E+06,238.67,1.9169,3101,0.5,0,0.6
3.31E+06,238.67,1.9328,3093,0.5,0,0.6
3.23E+06,238.67,1.9254,3118,0.5,0,0.6
3.15E+06,238.67,1.9112,3193,0.5,0,0.6
3.29E+06,238.67,1.9143,3205,0.5,0,0.6
3.36E+06,238.67,1.9236,3202,0.5,0,0.6
3.38E+06,238.67,1.9205,3168,0.5,0,0.6
3.38E+06,238.67,1.9195,3241,0.5,0,0.6
3.28E+06,238.67,1.914,3265,0.5,0,0.6
3.34E+06,238.67,1.9008,3249,0.5,0,0.6
3.33E+06,238.67,1.8988,3213,0.5,0,0.6
3.36E+06,238.67,1.9038,3193,0.5,0,0.6
3.31E+06,238.67,1.9078,3093,0.5,0,0.6
3.22E+06,238.67,1.9156,3152,0.5,0,0.6
3.20E+06,238.67,1.9202,3176,0.5,0,0.6
3.26E+06,238.67,1.9119,3196,0.5,0,0.6
3.30E+06,238.67,1.9168,3213,0.5,0,0.6
3.37E+06,238.67,1.9119,3246,0.5,0,0.6
3.36E+06,238.67,1.9207,3261,0.5,0,0.6
3.41E+06,238.67,1.9221,3315,0.5,0,0.6
3.46E+06,238.67,1.9239,3334,0.5,0,0.6
3.51E+06,238.67,1.932,3224,0.5,0,0.6
3.44E+06,238.67,1.9239,3272,0.5,0,0.6
3.40E+06,238.67,1.9343,3319,0.5,0,0.6
3.49E+06,238.67,1.9289,3237,0.5,0,0.6
